PC1,PC2,PC3,PC4,PC5,PC6,NP_CCC
-2.177536111,-1.94044887,-0.273518675,0.614995457,0.428945993,1.016625637,0
-2.174504396,-2.40345521,-0.402695597,0.228325645,-0.190477121,-0.187675867,1
-2.17132523,-2.638762535,-0.472317902,0.023894767,-0.510540751,-0.815502154,1
-2.178964638,-2.922110816,-0.508067525,-0.237575453,-0.869368603,-1.48270277,1
-2.084739144,-2.107093888,-0.193991383,0.570720307,0.63827915,0.900925692,0
-2.073432716,-2.571167302,-0.320998228,0.185306127,0.035852798,-0.296886557,0
-2.06904796,-2.811174107,-0.387169773,-0.01352179,-0.289052402,-0.921691497,1
-2.072403619,-3.086937814,-0.416776476,-0.280685257,-0.639613908,-1.591504128,0
-1.714097898,-2.776439667,0.107456665,0.40505957,1.463367243,0.488059948,0
-1.701045786,-3.26041341,0.039426205,-0.016345946,0.896680573,-0.68045822,0
-1.68636768,-3.4972042,-0.01901658,-0.219157667,0.597405403,-1.312808187,0
-1.679779222,-3.761174163,-0.076772606,-0.442271439,0.256832177,-2.02420477,0
-1.78746271,0.271172403,-0.540681012,-0.901428665,0.539114827,1.524382112,1
-1.146459986,-2.448680678,0.114734756,-0.654120701,2.566921639,-0.297859687,0
-2.015204716,-1.799165033,-1.01126973,0.138919398,0.561273263,1.520853875,1
-0.161118457,-0.546337651,-1.251967613,-1.9784619,3.101604489,-0.824151886,0
0.139657116,-1.990963362,-0.562850253,-1.491679663,3.55039127,-0.954068282,0
-0.155087854,-0.902876007,-1.12826819,-2.596633588,3.171734771,-1.240906946,0
-0.690560452,-2.613551671,0.439559919,-0.575168989,3.776682602,0.054066406,0
-1.066232786,-2.444091031,0.389043723,-0.578508068,3.194934976,0.0476003,0
-1.726102786,-1.851095294,-0.653537895,0.172472797,1.725404788,2.057458377,0
-1.747153763,-1.955533059,-0.614115323,0.247134483,1.662201195,2.113755919,0
0.066820423,-0.583396987,-1.182894541,-0.552025797,2.57387389,1.004577596,0
-0.141792044,-2.100014487,-1.098526477,-1.636084524,3.149124313,-0.715612486,0
-1.197851896,-3.149523559,-0.10588391,-0.032530972,2.516661203,0.931987477,0
-0.799558008,-1.626181545,0.33310006,-1.482702885,3.070270289,-1.404195158,0
-1.345423254,-3.0715499,-0.164846262,-0.178521799,2.107514663,0.493798232,0
-1.120362099,-1.755780523,-0.097439073,-1.299843592,1.528352731,-0.931560497,0
-1.042260767,1.033621044,-0.206710515,-0.285897831,1.242082458,1.060472722,0
-0.637371763,-0.25407189,0.078268617,-0.022531949,2.57452148,1.42124937,0
-0.216075279,-0.773788748,0.654394165,-0.549141221,3.440914578,0.030677281,0
-0.856053116,0.45921846,0.075897599,-0.96633414,1.932041622,-0.153677309,0
-0.620714646,-0.339277397,0.502691792,-1.295816532,2.533658765,-1.024823124,0
-0.838479621,0.235312965,0.154749441,-1.251188748,1.942882088,-0.610233341,0
-0.837629223,0.291826208,0.234929725,-1.259490581,1.882150493,-0.62490418,0
-0.807176078,0.969671252,0.064310539,-0.8665528,2.12095889,0.277717391,0
-0.717996524,0.27182314,0.176090624,-0.667376621,2.018529189,-0.059227785,0
-0.983607126,1.044132057,0.021959195,-1.308981593,1.393387982,-0.762778644,0
0.097026566,-1.277021249,1.283324309,-1.249688941,3.65818592,-1.634323333,0
-0.47170504,0.751177312,0.535843729,-0.606559515,1.850344609,0.818211315,0
-0.868645503,0.289386646,0.167235259,-1.188999492,1.971498677,-0.510972543,0
-0.802619851,0.535593477,-0.135374234,-0.942752534,2.292978539,0.283708209,0
-0.233753342,-0.242421647,0.571820316,-0.301045776,2.968387422,0.371634657,0
0.072818385,-0.60804402,1.192780098,-1.388381857,3.792675543,-1.448908897,0
0.068236624,1.068475329,0.948321731,-1.141688739,2.973175432,-0.011946498,0
-1.403242646,1.54067015,-0.641024142,-0.887669178,1.030797934,0.75385958,1
-0.610682223,0.291504929,0.314888693,-0.890907038,2.316736393,-0.079943319,0
-0.610682223,0.291504929,0.314888693,-0.890907038,2.316736393,-0.079943319,0
-0.435189175,0.335842625,0.578400768,-0.855196295,2.409815881,-0.202296554,0
-0.746508458,1.328077725,0.1325127,-0.951417987,1.599718072,0.346835321,0
-0.577883843,0.389688175,0.430285968,-0.773132885,2.067009839,0.125002725,0
-0.657238142,0.619848202,0.373084341,-0.983577239,1.91097164,-0.189490572,0
-0.30192781,0.91040698,0.701594093,-1.151345407,2.132117956,-0.041349313,0
-1.449377353,0.249106751,-0.39804383,-0.796061482,1.38438105,0.902748628,1
-1.585124631,2.079106181,-0.677212957,-0.367422942,0.695514044,1.601792565,1
-1.293762368,-0.359410637,-0.206218102,-1.186116149,2.177565608,-0.01111594,0
-1.377712692,0.889292538,-0.700122757,0.349191111,0.934991804,1.430388872,0
-0.188907109,-0.59411902,1.157908519,-1.564012013,2.527970467,-1.415327127,0
-0.580523321,0.193694638,0.46049732,-1.329005886,2.657208831,-1.883632031,0
-0.281220455,-0.57500021,0.818814641,-1.28668999,4.215626566,-0.865895385,0
-1.669927848,1.646538037,-0.199980732,-0.751751387,-1.051171205,-0.327239361,0
-1.184241059,1.536476731,-0.306475591,-1.035224939,-0.326711018,-0.336024655,0
-0.179557298,-0.209399078,1.160477162,-2.349040235,3.252731875,-2.582591912,0
-0.791227245,-0.097445984,0.898100789,-0.619351897,1.566322988,-1.076233364,0
-1.875429604,2.895272748,-0.55024164,-1.326758862,0.401736589,-0.829284582,1
-1.828797222,3.242187033,-0.196959721,-2.227559539,-0.843641098,-1.02539485,0
0.140805621,-0.135617416,1.757610356,-1.211242418,3.840404769,-1.246597862,0
-1.256962595,-0.267943342,0.236575451,-1.16960506,2.092264377,-1.369707433,0
-0.021246927,-0.437350876,1.113119204,-0.929186112,3.347258146,-2.285085015,0
-3.129354042,1.576214449,-2.072045708,-0.372150907,-0.984097992,1.921705219,1
-1.347950974,0.335041676,0.028114128,-0.611554416,1.089202747,-0.422379495,1
-1.123755857,0.671563338,0.104226954,-1.02727868,1.474710185,-0.489415393,0
-1.123755857,0.671563338,0.104226954,-1.02727868,1.474710185,-0.489415393,0
-2.088919649,-3.066745585,0.049081855,0.093218941,-0.892720823,0.547770263,0
-2.16698508,-3.043858075,0.3994196,0.411167336,-1.71019229,1.197060434,0
-2.18292345,-3.276241035,-0.202458875,0.257988106,-0.27751201,1.245071205,0
-1.670588853,-2.334028621,0.183556579,0.450564839,-0.668771826,1.327892971,1
-2.521110423,-3.254514445,0.430563946,0.268481372,-2.67132782,0.61170759,0
-2.384506532,-3.020213567,-0.368034913,0.293313582,-0.513108808,1.573175353,0
-1.751156302,-1.968021111,-0.197373925,0.274998481,0.272288205,1.346651887,1
-1.817198013,-1.607680562,-0.319518135,0.056180507,0.008750127,0.860270842,1
-2.033985736,-1.590963728,-0.56954945,0.421383028,0.520275807,2.266986955,0
-2.414670112,-2.878947911,-0.588397846,0.084456093,0.072862401,1.311943406,1
-1.940140687,-2.199821398,-0.005122758,0.581689511,-0.581681802,1.95034849,0
-1.884524969,-2.226970902,-0.104210589,0.2398137,0.02998738,1.375569317,0
-2.302990674,-3.281319829,-0.061859134,0.400353509,-1.142043284,1.417498014,0
-2.161234255,-2.967130141,-0.417154455,0.262084877,0.011978152,1.45046752,0
-2.370842383,-3.869537062,0.372188985,0.077074995,-1.927749315,0.19764991,0
-2.105498884,-3.262648689,0.204514571,0.595183026,-0.867076529,1.874025235,0
-2.17145014,-3.319371583,0.5021655,0.160320803,-2.450900659,0.023735986,0
-2.071817402,-3.2043666,0.360510651,0.131762643,-1.641113711,0.294254594,0
-2.299432814,-2.811336978,-0.455968188,-0.045369608,-0.568262661,0.590879072,1
-1.963482055,-2.543043285,0.531615049,0.642796749,-1.740731907,1.512624017,1
-0.98339209,-3.15615729,1.500561633,-1.57627218,-2.657691635,-3.100586788,0
-1.083490355,-3.734325466,2.204896684,-1.441202444,-2.868397624,-2.918267478,0
-1.096112729,-3.87954554,2.613697353,-1.934612067,-3.363052463,-3.626697383,0
-0.627998463,-2.668305831,1.694833823,-0.929066808,-1.650840333,-1.67541481,0
-1.467111344,-3.302874582,1.256886117,-1.007232382,-3.053151168,-1.766198023,1
-0.491539869,-3.1121074,1.736039311,-1.188078321,-0.914408355,-1.768622728,0
-1.513291278,-3.360057805,1.004744893,-1.08279248,-2.959149013,-1.828219485,0
-1.621345985,-2.65002923,0.609948452,-0.827615553,-2.666146812,-0.554880266,0
-1.432705906,-2.719931415,1.041281708,-1.063649243,-3.045178108,-1.301474509,0
-1.582617148,-2.301163361,0.866177948,-1.079108435,-3.696637258,-1.790956358,0
-1.119604226,-1.989777678,1.056078461,-0.797602763,-2.835629849,-1.074687263,1
-0.989858711,-2.922330503,1.874860018,-1.570030858,-3.274998941,-3.25026662,0
-1.820360345,-2.96421528,1.603397376,-1.388976358,-5.259633395,-3.050916701,1
-1.316025171,-2.185759381,1.322917708,-0.965293303,-3.160688897,-1.30179039,0
-0.778497434,-1.991891214,1.448225079,-1.077804205,-1.941384108,-1.259053481,0
-2.1017774,-1.971692381,0.361193219,-1.103382103,-4.483612929,-1.150234427,1
-1.066076094,-4.56543606,2.046953139,-1.759044578,-2.733023573,-3.596349008,0
-0.595708847,-2.894465828,1.385618522,-1.465946269,-1.727817206,-2.577301864,0
-1.509080652,-2.148929734,1.317855023,-1.28002611,-4.015240675,-1.777991084,1
-1.253351574,-2.962201994,2.002000685,-1.362729874,-3.777042929,-2.517462922,0
-1.911254016,-2.990057297,1.472696367,-0.843623213,-4.50489639,-1.242269132,1
-1.416821152,-3.882389548,2.078704921,-1.482329345,-4.121694181,-3.194395743,0
-1.727916335,-3.321937986,0.823479229,-1.413803425,-3.766186449,-2.141185361,1
-1.192630318,-2.424548228,0.900684034,-1.02837034,-2.599722486,-1.395322294,1
-1.992937631,-2.131541838,0.468549058,-0.773072469,-3.964019868,-0.23592062,1
-1.230462417,-3.12802675,1.978210954,-1.487410142,-3.656262144,-2.570130028,0
-1.210712827,-2.704701813,0.813630722,-1.10714421,-2.368261606,-1.293827336,1
-1.304014482,-2.625631671,0.653957956,-0.549308407,-2.111347212,-0.156044735,1
