PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NP_CCC
-0.321959115,1.316570385,0.278971512,-0.394882465,0.751008374,-0.112831417,0.903882941,0.186403258,0.933280518,0.739740273,0
-0.092368852,1.423651853,0.80330049,-0.569375908,0.440248919,-0.751390277,1.707066378,-0.007940351,0.794738829,0.277935148,0
-0.7446806,4.859056704,-0.872523171,-2.707521,0.028959336,-2.210335462,-0.598541002,2.282643759,-0.941939834,0.468335474,0
-1.201811923,4.615527599,-1.185678496,-2.388634238,-0.151796869,-1.169027096,-0.132971645,2.592453327,-0.968587297,0.736520285,0
-1.374412199,0.446824482,-0.22262619,-0.365130336,-0.487002593,0.186634326,0.638073989,0.522122894,0.265357406,0.75761774,1
-0.089602401,1.031875371,0.650343159,-0.517507613,0.950548021,-0.544552109,1.3728088,0.10239459,0.847457421,0.455207178,0
0.118146811,0.36934679,0.885264748,-0.594398051,1.630431499,-0.776391375,1.521095728,0.120164537,0.816892305,0.324745305,0
-2.01788528,-4.56826198,0.901891632,-1.041053437,-0.308123108,-3.984550043,-4.821743858,-0.479519501,-1.805854734,0.447586006,0
-0.364848401,1.0149831,0.702779404,-0.324524978,0.151891407,-0.362107645,1.716475772,0.10211107,0.691094444,0.596711993,0
-0.08353641,1.180244935,0.893488956,-0.748971137,0.55230082,-1.334108813,1.195295733,0.098858562,1.025456391,0.660955352,0
-0.303332044,1.508319025,0.25884579,-0.275978798,0.633726546,0.272287401,1.368798974,0.086036281,0.741866741,0.405490723,0
-0.48783726,-2.225652318,0.766599194,1.282953245,1.358084142,2.991467951,0.462668089,-0.58202493,0.333943428,0.821954283,0
-1.551682885,-2.262927615,0.609763,0.667788212,0.799828709,1.127927448,-0.03104811,-0.235625307,0.627018407,1.598796057,0
-1.456940688,-2.432516091,0.690309697,0.620857949,1.020151333,1.01415613,0.038991283,-0.222532438,0.615413464,1.539690506,0
-1.522059093,-2.737600661,0.988738263,0.552250742,1.032865753,0.780229792,-0.377074109,0.064309461,-0.151014879,1.795782765,0
-1.621083167,-2.145755982,0.58380134,0.751856904,0.796688073,1.565385904,-0.123012892,0.053237077,-0.062329444,1.520298155,0
-1.44881898,-1.978143224,0.694132466,0.763132595,0.943435977,1.529804287,-0.003210985,-0.033739751,0.056626319,1.481084815,0
-1.57180766,-2.826964104,1.049121934,0.508464073,0.871100846,0.559485241,-0.442640428,0.072721154,-0.073032575,1.855308291,0
-1.335591836,-2.574951421,1.19419525,0.528539031,1.060153739,0.530471039,-0.265976362,-0.038319834,0.103528655,1.778074249,0
-0.860443236,-4.314039468,0.887118037,-1.18617651,1.227743008,-4.276382074,-4.880814552,-2.219430217,-0.616454534,-0.687856096,0
-0.950017769,2.16966013,-0.399364243,-0.126176622,-0.741251368,0.684437062,1.111927372,0.224445474,1.262098655,-0.109127503,0
-0.255135542,1.230457861,0.616700513,-0.332119108,0.506003145,-0.402448264,1.28246218,0.093310917,0.957620515,0.640855139,0
-0.314828708,1.041298325,0.734903974,-0.134176393,0.376643026,-0.371568649,1.268876789,0.089774051,1.081973548,0.806345103,0
-0.936655121,1.729890807,-0.245239346,-0.529010353,-0.980394328,-0.15197856,1.594297921,0.40020909,0.862518,0.765639025,1
-1.427480511,4.435134217,-1.527445363,-1.888099903,-0.544173921,-0.170781312,-0.21142911,2.452858861,-0.763740907,0.173186109,1
-1.160154036,4.4659121,-1.121437014,-2.430031763,-0.078432509,-1.14934475,0.029307053,2.470698396,-0.990705996,0.637337658,0
-1.470089768,4.580366193,-1.594521681,-1.839483741,-0.620259199,-0.177298316,-0.373909402,2.571358317,-0.738449352,0.262982921,1
-1.495431978,4.033494565,-1.466744588,-2.074133551,-0.540411368,-0.594171023,-0.500412563,2.497989711,-1.100897381,0.350367938,1
-1.496729101,3.912116283,-1.460931148,-2.136825742,-0.613108646,-0.803195749,-0.721361448,2.444826386,-1.201014301,0.285130568,1
-1.498033129,3.790746616,-1.455035418,-2.19948017,-0.685634462,-1.012114468,-0.942137005,2.391743629,-1.3011473,0.22021792,1
-1.29648134,4.211086316,-1.337918814,-2.197060524,-0.184272778,-0.77063559,-0.036429613,2.589990038,-0.890936622,0.428463283,0
-1.39700482,3.918313299,-1.329239616,-2.272085697,-0.166899827,-0.884589399,-0.116341234,2.680829834,-1.105942398,0.615062102,0
-1.177583022,4.492277243,-1.3299189,-2.125647843,-0.172532748,-0.678753493,0.038314121,2.49676089,-0.673057884,0.243724319,0
-0.823942691,4.572393532,-1.050279337,-2.119885417,0.284994808,-0.84389352,0.12212342,2.345957591,-0.527100484,0.158541417,0
-0.754964472,4.71276137,-0.934943946,-2.354733407,0.392569044,-1.285215413,0.165364268,2.424692185,-0.607872821,0.413708256,0
-0.566845955,4.760423651,-0.680047306,-2.629689362,0.72594382,-1.867650655,0.213780099,2.475862309,-0.728035649,0.728560958,0
-0.672890322,4.615515188,-0.79435375,-2.724974563,0.373306632,-2.171624564,-0.238543327,2.392982112,-0.890224845,0.542062671,0
-0.738259305,4.553480492,-0.865608824,-2.76931026,0.173449394,-2.310507843,-0.465074419,2.354829523,-0.967523972,0.443877156,0
-1.188521434,4.306235512,-1.172366771,-2.451106591,0.003906994,-1.273966697,0.002934058,2.664107364,-0.992457739,0.712759619,0
-1.413858112,4.132112081,-1.514109892,-1.946687363,-0.391771447,-0.269130909,-0.077548678,2.521311085,-0.786315626,0.147104082,1
-1.146753619,4.161870095,-1.108081976,-2.491805761,0.074378425,-1.252488272,0.164373488,2.540256091,-1.014302919,0.613062291,0
-1.456687907,4.272225985,-1.581344453,-1.89865247,-0.465200583,-0.277164003,-0.239227137,2.64185959,-0.761279881,0.237330687,0
-1.479179125,3.724876014,-1.450598493,-2.134809382,-0.382606965,-0.698587231,-0.367124503,2.566828599,-1.124467721,0.324817411,1
-1.479993522,3.60221022,-1.444199089,-2.1977987,-0.454452528,-0.908895834,-0.588895011,2.513427363,-1.225036504,0.259367328,1
-1.480816024,3.479543041,-1.437716981,-2.260749688,-0.526122558,-1.11909674,-0.810485508,2.460111045,-1.325621062,0.194243803,1
-3.177269739,-2.719540037,-0.503235488,0.927439094,-2.000236512,1.197095999,0.422997812,0.743185391,0.916480731,0.373747547,0
-0.70186314,-2.807901404,1.807314822,1.185748747,0.075778997,-0.456081385,-0.722691256,-0.949457665,-0.455622078,-0.562334177,0
-0.763920269,-2.057604682,1.244384387,0.280415622,0.171918507,-1.073012389,-0.077015106,-0.895409096,-0.489891279,-0.564221931,0
-2.651299627,-6.969628923,1.327098475,-0.061716249,-1.312339631,-2.997297787,-1.813795754,0.093991979,-1.68306615,1.017225983,0
-0.870823526,-0.876563275,1.344464344,0.229467339,0.923315046,-0.235389835,1.377815741,-0.880518301,0.628411683,1.837156976,0
-3.566860651,0.16261893,-1.450349105,-0.324770109,-5.129786991,-1.803798299,-1.68491541,-0.749742739,1.295555685,0.403801569,1
-1.51315976,-3.55842429,1.304453748,-1.610222736,-0.54766611,-5.08242253,-1.44895151,-0.980386108,-0.264212236,1.202340936,0
-0.855960778,-3.531576755,2.270132066,0.977022642,1.361374819,-1.074152165,1.116227795,-0.639022325,1.165021213,2.497809704,0
-4.025815422,-1.5692987,-2.050772729,0.138649297,-4.770144007,0.094077102,-2.017236809,-0.550561471,0.237741868,-0.00910507,1
-2.217828953,-0.113852968,-0.620387323,1.459453826,-1.293767248,2.52513316,1.023795645,-0.641009946,1.597098311,0.838411073,1
-1.167376919,-3.594845288,0.716794867,0.321332781,0.616447224,-1.068753096,-0.469814037,-1.129318805,0.178282852,0.60206116,0
-2.839782867,-1.700851897,0.296530724,0.666578208,-2.621393771,-0.39272336,1.554627002,-0.167945795,2.069468478,2.01825143,0
-2.077261665,-0.963520425,-1.02500896,1.266125775,-2.292777735,1.054695702,-3.059427169,-1.128173855,0.51896925,-1.93813123,1
-0.426532909,-3.142010781,0.491760381,-0.297336131,1.590325178,-1.855482898,-1.834133161,-1.258121087,-0.196857977,-1.306248316,0
-2.821284464,-1.548400752,-0.921342057,0.13349804,-4.231297734,-1.311649815,-2.895990231,-0.862983062,-0.065329137,-1.917194393,1
-1.239022585,-2.467762245,0.946332455,-0.570697227,0.033313064,-1.594339554,1.451479869,-0.541988461,-0.517936457,-0.186806389,0
-2.988837736,-1.29125043,-2.078212552,0.584830654,-2.729594363,0.97946212,-2.560282801,-0.853688057,0.477573848,-0.94140063,1
-1.714975473,-2.599979272,-0.331285143,0.095241575,-1.897089078,-1.763939141,-2.654283011,-1.797725433,1.000985809,-1.822895409,0
-1.213152901,-2.062313356,0.334701058,-0.414476692,0.620052393,-1.752555014,0.473776871,-1.220074485,0.980997004,0.994767626,0
-2.385704955,-7.290569676,0.377049749,0.142370624,-0.877539575,-3.22601171,-3.880957684,-1.377430034,-0.763143305,0.752207331,0
-0.760237581,-2.866613836,1.101385253,0.48550947,0.989511691,-1.206813725,0.736679644,-1.389324585,0.966481685,0.811746542,0
-2.380843008,-3.873975591,-0.116108821,0.943832002,-1.092499049,0.418809405,-2.007557687,-0.917403836,-0.612192075,0.705887248,1
-2.257863722,-0.97766191,-0.333701378,1.391735602,-1.976040921,1.413584922,-0.155653679,-0.424735628,0.809464841,-0.21437249,1
-3.475423127,-1.957961721,-1.597910918,1.053112166,-3.157197224,1.553896949,-0.548368661,-0.862847642,1.005732619,0.618866458,1
-2.833394854,-0.25010963,-0.764312262,0.128808251,-3.369692298,-0.559517543,0.003338059,-0.33492304,1.052536249,-0.172679218,1
-3.013352648,-1.526398065,-2.016485686,0.327514784,-2.288449406,0.933723641,-1.969639251,-0.591720314,0.276651798,-0.467848614,1
-2.376821411,-2.346363551,-0.643444656,0.024713634,-1.157269,0.318129175,0.947761179,0.132105132,0.355037154,-0.885351781,0
-2.088258716,-2.407369213,0.264781442,0.200156673,-2.284877789,-1.35384933,-0.652649287,-0.353263522,0.509876557,-1.383392131,0
-2.725266745,-1.335006411,-0.606083211,0.466193586,-3.110316102,-0.214415463,-1.3666966,-0.403837686,-0.024461425,-0.196051564,1
-1.090452941,-3.391754909,0.896117606,0.045648094,0.508807163,-1.160690965,-0.553820664,-1.187494251,-0.20421223,0.338575132,0
-2.462037724,-0.631496978,-0.827619559,-0.228416594,-3.339876611,-1.758832011,-2.732952297,-0.93178849,0.441652795,-1.074263493,1
-1.156157517,-1.64300217,-0.26873809,0.729346713,0.124037929,1.17166191,0.88457213,-0.684641413,0.542338823,-2.051558499,0
-1.938041114,-2.778723,-0.22984228,-0.310787342,-2.217665476,-1.816908414,-1.758096259,-1.021813255,-0.025933897,-2.192819437,0
-1.345270137,-1.194106308,0.253937038,0.386754342,-1.341050832,-0.622725566,-0.990975115,-0.692049929,0.124322466,-1.90718531,1
-1.533752875,-0.609169507,0.668304971,1.768452775,-0.848336142,1.403886244,0.129435747,-0.949378579,2.1536484,0.570590005,0
0.275315496,-4.3616039,1.931292937,-0.320974507,2.097944778,-3.865525315,-2.662818789,-1.594623186,-0.213374989,-1.475232258,0
-0.572090293,-1.791387141,0.89660666,-1.375179209,0.222888839,-4.04150494,-2.188683584,-1.355470729,-0.677920804,-0.749458892,0
0.584073432,-3.063817723,1.653724512,-0.180722702,3.576834243,-2.053109621,-0.484191615,-1.790097681,1.019069537,-0.316373316,0
-1.011524416,-2.554364848,1.12866083,-0.051868365,-0.653553131,-3.794149833,-4.245282448,-2.084147759,0.886137764,0.63019699,0
-0.899098046,-2.055612635,0.769499966,-1.081948238,-0.088960791,-4.63526132,-3.507135599,-2.024922811,0.624949738,0.781007053,0
0.208507186,-3.408377607,1.932757955,-0.557304553,3.099210435,-2.758350456,-0.873150732,-1.730402496,0.890915294,0.626116396,0
-1.738930526,-2.256740891,-0.18395794,0.215848051,0.296518142,0.207379194,-1.342624835,-1.247671204,0.197192796,0.87910254,0
-1.682403051,-0.675025842,0.107090885,0.491976973,-1.530655859,-0.073143719,-0.52840307,-1.577143572,1.534609668,-0.089566442,0
-1.825041332,-0.973089341,0.165739547,0.532115144,-0.281199993,1.065470999,0.609157615,-0.715859884,0.497093777,1.074111051,0
-1.447713682,-1.861919675,0.740912746,0.35914351,-0.26347843,-0.435562021,-0.244889765,-0.797590687,-0.049551537,0.127295057,0
-1.797107058,-2.60802154,0.097748,0.398796251,-0.197763417,-0.003765094,-1.129732527,0.026621234,0.074833603,0.551006524,0
-1.900462012,-2.652050319,0.022446124,0.449151452,-0.420489214,-0.036611983,-1.159950853,0.066540102,0.087489716,0.726262785,0
-1.677497377,-3.424813721,0.238041253,0.171198502,-0.078558163,-0.887305988,-1.980454378,-0.177061061,-0.598247299,0.636176848,0
-2.139230304,-3.145775753,-0.020374384,0.505165024,-0.633473487,-0.511810406,-1.676063536,-0.815358062,0.833734444,2.326331592,0
-2.043486209,-3.131216491,-0.02625502,0.560442912,-0.344216367,-0.247196134,-1.552615502,-0.823667091,0.67401178,2.33698072,0
-2.071906232,-3.156012474,-0.147641602,0.306557771,-0.724580738,-0.391618293,-1.476025035,0.075190644,-0.106787338,0.495464237,0
-1.6453852,-3.64945766,0.392877324,0.154113633,0.140963374,-0.974020871,-1.546552366,-0.026392559,-0.328463386,0.761806632,0
-2.467571156,-5.737530297,0.345495827,-0.463500929,-1.379200086,-3.756574749,-4.205064333,-0.990704656,-0.427538596,2.232209678,0
-2.166984183,-2.901019708,-0.143814525,0.46158871,-0.807526768,0.014002794,-1.248502706,0.125868706,-0.063312184,0.859167447,1
-2.359619302,-3.311679866,-0.166135972,0.381587287,-1.160206892,-0.681501781,-1.837377884,-0.493312714,0.511622866,1.730162483,1
-2.073012136,-3.550500871,0.093418115,0.354486829,-0.487760089,-0.743811154,-1.771133003,-0.551504415,0.266784129,1.883230445,0
-2.128853546,-3.953028223,0.161931514,0.208047418,-0.619379802,-1.254434701,-1.978308808,-0.54117638,0.266054084,1.853364092,0
-2.073012136,-3.550500871,0.093418115,0.354486829,-0.487760089,-0.743811154,-1.771133003,-0.551504415,0.266784129,1.883230445,0
-1.803151743,-3.545348965,-0.03153556,0.212502336,-0.320192273,-1.088964893,-2.208245398,-1.173583073,0.487524211,1.296772131,0
-1.540206856,-3.540967237,-0.148765649,0.075156406,-0.154837069,-1.424686266,-2.629145921,-1.772966169,0.700596108,0.7322691,0
-2.256618673,-3.000247161,-0.63497017,0.39805261,-1.199083528,-0.357557935,-2.094717754,-1.061293249,0.670145662,1.020794542,1
-2.029706556,-3.853478718,-0.506784495,-0.088340339,-1.264250858,-1.917018472,-3.546239063,-1.678227883,0.216533222,0.479200823,0
-2.116656078,-4.028562956,0.072947288,0.290532127,-0.367084444,-0.853769285,-1.600881938,-0.456790097,0.234380442,1.851536007,0
-2.506655124,-3.014410537,-0.493466819,0.536654352,-1.332916798,-0.027995393,-1.656995673,-0.446324871,0.449611003,1.607522853,1
-2.38950919,-3.321730118,-0.011958227,-0.149496382,-2.298474676,-2.329278231,-3.744563616,-0.356274799,-0.587200402,0.42205442,0
-2.256332235,-5.874871903,0.399802568,-0.732943024,-1.390804482,-3.991358037,-4.490297768,-0.346042764,-1.698802398,0.57645346,0
-2.169059612,-5.040853646,0.163566313,-0.390420702,-1.158901583,-2.753617467,-3.599584652,-0.276939086,-1.345390121,0.476202287,0
-2.175922163,-4.641376688,-0.076887917,-0.119244643,-0.900426996,-1.69698834,-2.762849259,-0.136784804,-1.143385681,0.458143834,0
-1.361139952,-3.155274428,0.563187527,0.675997334,1.447688335,0.801829082,0.224714022,0.242916552,-0.090329106,1.564148355,0
-1.200678011,-3.173025964,0.600235844,0.651872328,1.807629386,0.879336038,0.377789019,0.227532521,-0.092573663,1.368207507,0
-1.258704991,-3.525483122,0.903546901,1.102499327,1.644615633,0.962014308,0.392059196,0.203661006,0.217026504,1.666421731,0
-1.838672501,-3.284206179,0.196918011,0.79481745,0.669812041,1.075489891,0.21900721,0.382824234,-0.140093699,1.817200877,0
-2.074911404,-1.542310978,-0.313806588,0.859473644,-0.482206346,1.473700773,-0.021169228,0.328836445,0.748629515,0.721038603,1
-1.369295402,-1.084703446,0.213215164,0.665575497,0.35560735,1.166038409,0.577028017,0.080969128,0.803882813,-0.125072368,0
-1.784289204,-2.490329491,0.082001352,0.426710551,-0.237612063,0.014765577,-1.171070009,0.009379131,0.088692275,0.565589177,0
-1.940778417,-1.892586202,-0.144660549,0.784809487,-0.135138365,1.249160954,0.059043261,0.336683693,0.682756816,0.772120825,0
-1.788683275,-2.599810122,0.081504631,0.411219926,-0.201455556,-0.013323444,-1.129749444,0.030512438,0.081680047,0.556305216,0
-2.158802612,-2.948841345,-0.134458284,0.24370922,-1.152158498,-0.674762002,-1.962937525,-0.036067556,-0.150404907,0.458058393,0
-1.625398579,-1.626431007,0.104474842,0.977645217,0.744685225,1.811604575,0.05397084,0.276989862,0.684805605,0.106936247,1
-2.121498818,-1.718697551,-0.22257421,1.077174357,-0.10267301,1.979596389,-0.023013603,0.42652297,0.739135075,0.23807182,1
-2.388743981,-1.962785422,-0.408253505,1.087155685,-0.398141629,2.089053325,-0.032571767,0.54550207,0.659473962,0.291659569,1
-2.362034681,-2.008331658,-0.385014246,1.07293572,-0.334231776,2.056992559,-0.015408841,0.546542082,0.656347844,0.28302286,1
-2.502110368,-1.877007815,-0.552915449,1.11724695,-0.602799775,2.226267213,-0.009022949,0.581302008,0.710381686,0.214246554,1
-2.359605426,-1.953610765,-0.384569347,1.08034756,-0.352488199,2.069947319,-0.036993124,0.535576048,0.659397101,0.287932805,1
-2.355234269,-1.844442383,-0.384090035,1.095178005,-0.389678033,2.096079634,-0.080165788,0.513855156,0.665394968,0.297723721,1
-2.469389827,-1.90505492,-0.46776616,1.105472925,-0.530143842,2.151932511,-0.111274134,0.558173884,0.627951645,0.325702117,1
-2.794313263,-1.561863415,-0.906549263,1.329172832,-1.153838057,2.792648242,0.03660112,0.612250223,0.692509497,0.295958374,1
-2.762249323,-1.683957942,-0.802354797,1.268261503,-1.080087454,2.632601963,0.030416902,0.614906569,0.71598401,0.311690066,1
-2.72262712,-1.802377723,-0.714538402,1.223571079,-1.015218889,2.458912879,0.019068238,0.617646899,0.739762166,0.325856093,1
-2.675342349,-1.916999625,-0.643464414,1.195459015,-0.959405395,2.271416694,0.002464097,0.620465527,0.763812082,0.338417118,1
-2.643593225,-2.044981976,-0.536709577,1.131897631,-0.88513902,2.104280381,-0.005267354,0.623780482,0.787137009,0.354959068,0
-2.605341113,-2.167435774,-0.447669174,1.085469876,-0.822666029,1.924553465,-0.019007431,0.627164386,0.810833495,0.370314312,0
-2.567581861,-2.291376352,-0.35818957,1.038424643,-0.761008554,1.742682879,-0.033616803,0.630781009,0.834453782,0.386128561,0
-2.791399275,-1.451533171,-0.907519532,1.343817539,-1.19390635,2.819297267,-0.007218155,0.590666041,0.698412946,0.305447358,1
-2.639314826,-1.931312394,-0.536672876,1.147405492,-0.924480942,2.131888535,-0.049706088,0.601188486,0.793338536,0.365010393,1
-2.75869967,-1.573249688,-0.802844438,1.282993484,-1.119306407,2.659140472,-0.013393751,0.593076468,0.721926374,0.321228001,1
-2.67865027,-1.810641376,-0.625811538,1.19317295,-0.988636008,2.309635866,-0.036815734,0.598277923,0.769552846,0.350032272,1
-2.718458175,-1.69130663,-0.71452953,1.238364289,-1.053579713,2.485367893,-0.024722157,0.595575493,0.745741019,0.335444957,1
-1.873726131,-2.070164467,-0.083207333,0.67523889,-0.12582348,0.819763916,-1.109325343,0.094870346,0.338220585,-0.328467963,1
-1.928151157,-1.917638441,-0.12213748,0.857214165,0.077570858,1.413562628,-0.439192081,0.290068364,0.586298316,-0.091582206,1
-1.952281828,-1.939611809,-0.260416763,0.76129767,-0.221718161,1.142341302,-1.027304488,0.11092208,0.298914616,-0.355865084,1
-2.009203585,-1.688600702,-0.269886527,0.859486019,-0.267217441,1.411251606,-0.661186237,0.225533069,0.604644036,-0.268703589,1
-2.235139013,-2.478832861,-0.352060098,0.679259687,-0.502491247,0.921142301,-1.139464518,0.267672824,0.20407514,-0.266066399,1
-2.226351677,-2.258709626,-0.351150548,0.709837898,-0.576291839,0.976208734,-1.222316217,0.224844522,0.21773168,-0.244969135,1
-2.385120884,-2.174119686,-0.421740305,0.769212669,-1.008268481,0.970396653,-1.212594474,0.243495905,0.384231894,-0.207012371,1
-2.38914667,-2.285494581,-0.421670399,0.753848223,-0.970375262,0.942180492,-1.170751846,0.265050193,0.377650948,-0.217413706,1
-2.334135868,-2.28857194,-0.421013328,0.786507039,-0.790423109,1.111784231,-1.088363683,0.247719799,0.279723521,-0.178417767,1
-2.468990343,-2.039181091,-0.598300943,0.848656398,-1.098858061,1.30611991,-1.130551163,0.262766384,0.338428733,-0.241166568,1
-2.392313779,-2.035313076,-0.609835988,0.817047774,-1.024480409,1.242417568,-1.197283706,0.104475289,0.412474843,-0.359611789,1
-2.338326647,-2.138744348,-0.437692304,0.906613327,-0.622439132,1.521455233,-0.597789897,0.368815836,0.487303833,-0.065751582,1
-2.313566209,-2.024373584,-0.629575687,0.788744629,-0.94939171,1.177192837,-1.268785738,-0.050812914,0.484550156,-0.481105693,1
-1.601251151,-2.10708554,0.18728004,0.881525117,0.932807487,1.552245995,0.18724533,0.351752232,0.684977414,0.085110955,0
-1.883643033,-2.198067554,0.026715534,0.92473376,0.444850068,1.58453276,0.128253541,0.440476603,0.72722503,0.17198676,0
-1.889925932,-2.305805862,0.024439142,0.909996373,0.478328817,1.559551656,0.170763825,0.462457329,0.721017059,0.161890008,1
-2.106916134,-2.325281997,-0.141392695,0.965066988,0.119546959,1.689035093,0.156042794,0.527650505,0.734048037,0.207730438,1
-1.566637877,-1.900369934,0.045408905,0.704484172,0.587958784,1.17158407,0.224091125,0.275768052,0.710973511,0.431140999,0
-1.605246648,-2.739623874,0.318562976,0.48918279,0.500603949,0.31805552,-0.340290314,0.189062263,0.294710128,0.812941119,0
-1.536999601,-2.672660058,0.392548153,0.535029926,0.696580177,0.45404292,-0.118201829,0.222048188,0.375303116,0.909788747,0
-1.869803912,-3.279396869,0.276176857,0.400005567,-0.075626755,-0.719933975,-1.69963823,-0.928189416,0.761710997,2.316049496,0
-1.941733684,-3.239162121,0.240346849,0.491377118,-0.095184139,-0.596076329,-1.599367113,-1.110528205,1.085024228,2.788166326,0
-1.641491598,-2.865890605,0.231469902,0.336880367,0.187347697,-0.152917156,-0.979281326,0.044588643,0.079809703,0.50229991,0
-1.49547753,-3.100571116,0.350778607,0.273690242,0.54742139,-0.295208077,-0.842202734,0.06161886,0.080005112,0.443660848,0
-1.786605352,-3.0166667,0.128118185,0.359647647,0.037292606,-0.045874647,-0.853633553,0.130139375,0.085607001,0.561731926,0
-1.884199752,-2.516127548,0.279054954,0.8164275,-0.035009818,0.70439277,0.008891394,0.341736932,0.829832575,1.040596476,0
-2.002792411,-2.948938577,0.159485921,0.728401453,0.128576856,0.220484754,-0.540543111,-0.848253748,1.614530505,2.979044497,0
-1.846358089,-3.410871815,0.389535861,0.60879432,0.119422165,1.232760911,-0.158139875,0.437638145,-0.295696794,0.093805912,0
-1.785323509,-3.453973429,0.461201212,0.639787063,0.347274489,1.345183409,0.106737019,0.493204842,-0.223315018,0.179967715,0
-1.725621515,-3.495863619,0.531670746,0.671075725,0.572821482,1.459143998,0.372162216,0.549213727,-0.150714904,0.266386287,0
-1.973321569,-3.472208249,0.458522311,0.546227669,-0.00451601,1.069214767,-0.113625974,0.565318844,-0.267190127,0.377696778,0
-1.747303432,-3.832662012,0.63712752,0.435745247,0.207851319,0.588118757,-0.483956404,0.374650085,-0.428292221,0.132603915,0
-1.916855122,-3.758354769,0.335686386,0.424144011,-0.200377611,0.645013229,-0.839758343,0.306620023,-0.600600736,-0.115797272,0
-1.773951485,-4.22644993,0.48504068,0.279358852,0.057025161,0.187659286,-1.251447655,0.175256051,-1.003259435,-0.099581017,0
-1.947354996,-4.537018516,0.430112628,0.131256768,-0.158263492,-0.165606967,-1.577816025,0.225173076,-1.258455484,0.024794318,0
-1.875107553,-2.193844495,0.061298317,0.901487288,0.013043147,1.138854864,0.142579815,0.340780378,0.857151517,0.783888987,0
-1.916326856,-2.874741446,0.283581228,0.652479313,0.146749467,0.066092416,-0.512980093,-0.635437648,1.486649333,2.599977442,0
-2.219414616,-2.576293183,-0.012336734,0.819440733,-0.423110534,0.26126632,-0.82617859,-1.114656891,1.979388336,3.346553104,0
-1.556108191,-2.573491647,0.041785621,0.317428583,0.037232021,-0.194032387,-1.342357663,-0.44004333,0.296030677,0.175346801,0
-1.523075683,-1.91035775,0.132059024,0.672665237,0.615563329,1.021814023,0.168042883,0.256898496,0.738268374,0.456547761,0
-0.699929552,0.613820639,-0.656614215,-0.738169248,2.088450367,0.118082306,0.044605411,1.729218532,-0.212333325,-0.50415139,0
-0.992843936,0.776893687,-0.96869366,-0.8635627,1.212416213,-0.339050185,-0.730145662,1.694412215,-0.389075127,-0.699935627,0
-0.96510595,0.85577594,-0.954292232,-0.746838999,1.585772251,0.158099502,-0.047172339,1.888436966,-0.228218713,-0.4800312,0
-1.284288362,1.037384529,-1.243025404,-0.934305296,0.733041229,-0.262483221,-0.78972411,1.905216933,-0.418716789,-0.622228962,1
-1.097381852,1.623024143,-1.194851519,-0.498699874,1.17178513,0.837231785,-0.207090492,1.744821216,-0.246101625,-0.45757181,0
-1.052330257,1.002271624,-1.113436585,-0.64231617,1.465600615,0.50978466,0.001207119,1.872969885,-0.265652326,-0.503057236,0
-1.163089759,1.039467168,-1.143698872,-0.810363776,1.258190834,0.185520816,-0.115205242,2.038439095,-0.256831135,-0.418880548,0
-1.339917236,1.215235808,-1.361344776,-0.803056186,0.910148068,0.205509662,-0.182126722,2.1490061,-0.262477669,-0.398029474,0
-1.459975344,1.215377764,-1.460124446,-0.922642497,0.396550347,-0.225770888,-0.834951077,2.020584811,-0.419290125,-0.595139085,1
-1.598392285,1.407851381,-1.68387709,-0.983464877,0.048912992,-0.167866553,-0.884321738,2.195643001,-0.493502472,-0.544172349,1
-1.247997587,1.179910376,-1.297955652,-0.708057183,1.141160754,0.527546389,-0.068535683,2.022288381,-0.2932364,-0.441807746,0
-1.292975978,1.78293241,-1.378256522,-0.567521282,0.852553723,0.847694306,-0.270544923,1.896285457,-0.274347731,-0.399085942,1
-1.467916186,1.935000369,-1.589136859,-0.567469988,0.513578316,0.850651828,-0.332842394,2.009546368,-0.280244709,-0.37977707,1
-1.192263108,2.130923543,-0.472512941,-2.130779383,-1.668942074,-3.934128666,1.449005723,-1.474130551,2.907705508,2.208811018,0
-2.504295227,3.834890459,-2.059969089,-1.873840128,-4.574301414,-2.381120183,1.645422875,-0.421252304,2.94046904,0.285141024,1
-1.442764743,1.81481602,-0.593267033,-2.179628866,-2.036696513,-4.399676252,1.220643066,-2.010538834,3.562437876,3.18768785,0
-1.743836902,2.086888036,-0.872722177,-2.127704555,-2.687412326,-4.33783181,1.058550753,-2.176471835,3.899576128,3.430653429,1
-0.662700206,1.237247309,0.054090227,-2.469671019,-0.505940846,-4.417910964,2.114038109,-0.684052143,2.14696067,1.065762473,0
-1.637268677,3.065848133,-1.10858258,-2.584195529,-3.131774695,-4.123700069,2.062095521,-0.742157132,2.396563176,1.471695936,1
-1.576692018,2.858458364,-0.842229479,-2.777898282,-3.072856558,-4.846208883,1.955021223,-0.897254768,2.662484107,1.740108639,1
-2.664397112,3.232982042,-1.953204823,-1.81928931,-4.61133672,-3.229341787,0.916353874,-2.014593505,4.216967936,3.029285466,1
-2.630647321,3.104322213,-1.774089388,-1.523677509,-4.573868029,-2.830019489,1.159219758,-1.571381791,3.885053407,2.553051572,1
-2.447243679,3.363205457,-1.716798631,-1.443978917,-4.338354021,-2.218381858,1.550587841,-0.652173471,3.097349422,0.96253297,1
