PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NP_CCC
-1.798529026,1.486295484,0.426906434,-2.916003021,-2.798529252,3.39478129,4.356296403,-1.928205989,2.333088378,-1.378604215,0
-2.082301205,0.729260639,-0.613285446,0.050574862,-1.57176038,1.254004195,0.803749484,-2.506326359,1.549309402,0.79802548,0
-0.76928322,0.537166975,1.433890933,-3.386156007,-3.27247439,1.365945005,3.985006243,-0.08475342,0.493478684,1.138088845,0
-1.499485868,0.634020996,0.550807239,-2.97519992,-3.039160769,3.0579264,3.910890787,1.029046831,0.381832233,0.590735568,0
-0.799857948,0.714561943,0.867219751,-3.225662643,-3.353389125,1.26436041,2.869226736,0.173837536,0.032496933,1.783608733,0
-2.399223989,-0.835544097,-0.73587604,-1.343000613,-0.09612025,2.192434726,3.360573786,-0.995703089,2.224713307,-0.620944482,0
-1.851138818,-0.713928331,-0.836777329,-1.280819349,-1.921005796,2.492344591,1.162283697,-0.937763849,2.589166329,-0.147275494,0
-0.844810245,0.415504591,1.852824178,-3.331361232,-4.237483953,3.06843929,3.93050471,1.085840093,2.115576619,0.148154522,0
-1.494166643,0.496295844,1.179821196,-0.772077108,-1.739006547,1.220751141,0.949817171,0.453219289,-0.301937692,0.649887618,0
-2.904776097,-1.697843408,-1.224696542,-3.04961142,-0.342112702,5.255268356,6.253408532,-0.521091985,3.403858704,-0.568212793,0
-0.539142878,0.477844958,2.003243779,-2.208977579,-2.993651326,2.214487427,2.906110813,0.634278693,0.891242088,3.352394075,0
-2.181069472,1.209704987,0.765920616,-1.791622737,-2.497668268,1.728296926,2.077922757,0.523431197,-0.992245104,-0.85939134,0
-0.849279851,1.109802305,1.734112675,-1.974098325,-3.700485216,2.612743074,2.15953674,1.629937604,0.52208522,1.152315927,0
-1.863303269,0.267820608,0.132714318,-1.823859667,-1.97621766,2.452863329,2.880973814,-0.538360152,1.41177534,0.696849665,0
-1.863303269,0.267820608,0.132714318,-1.823859667,-1.97621766,2.452863329,2.880973814,-0.538360152,1.41177534,0.696849665,0
-2.927581118,0.847803839,-3.592848449,6.493969334,-2.056920035,2.362324192,-0.291242852,1.678983735,-0.85217084,-2.366996124,0.45
-1.96890396,1.195110611,0.195687085,-1.464735734,-2.387938004,2.789083826,3.491702966,-2.729111597,3.610506658,1.325924556,0.9
3.840007759,-0.199579951,1.149221211,-1.318512166,-3.750989402,-0.996153804,-0.840974372,0.440608258,-1.467812308,1.278782976,1
-2.491676629,4.130673417,1.578410275,0.124220828,2.213935438,-0.041827621,0.149665076,-0.002379592,-0.079284687,0.496085765,1
-2.499686068,-1.92451565,-2.875260497,-1.395352855,1.080787396,-1.041028591,-0.768918713,-0.268151024,0.145583605,-0.035250231,1
-2.139195239,-1.818792085,-2.350195666,-1.704061132,0.60576883,-1.305950762,-0.762727901,0.118667402,-0.213295331,-0.041857264,1
-2.601327807,-2.641945834,-3.026446948,-1.579868006,1.795696884,-0.606876244,-0.100708739,0.477925253,-0.063406184,0.033925083,1.037297246
-2.415953897,-2.495745387,-2.875087833,-1.319095704,1.399888776,-0.647775879,-0.364635684,0.00737742,0.093852475,0.144275791,1.886500303
-2.101669101,2.880103644,1.202417877,0.146675203,0.092413493,-0.775569475,0.19031939,-2.526986633,-0.708518271,-0.72818484,2
-2.468321733,-2.560971202,-2.891417731,-1.486024404,1.544368787,-0.656332818,-0.230616586,0.288543432,-0.022982145,0.085538151,2.56841318
-2.781976106,4.789256411,1.872623407,-0.018034001,2.650292601,0.357829024,0.279843777,0.749442471,-0.426147258,0.014989996,2.6
-2.104468495,2.781145741,1.168593462,0.18328322,0.129036412,-0.782343347,0.165640293,-2.534247854,-0.671083401,-0.760921885,3
-2.664173196,-2.747407353,-3.173665062,-2.170418142,1.845284936,-0.498479782,0.109775802,1.502691846,-0.169510021,-0.144136301,3.271436054
-2.644207251,-2.626458984,-3.124898962,-1.441635838,1.815747134,-0.564171192,-0.174520264,0.258375418,0.060190072,0.071942833,4.135430036
-2.226486978,-0.268498585,-0.974351785,-1.141597156,-1.66838205,0.85944759,0.437139708,-1.158709146,0.363030502,-0.799493628,4.7
-2.441483094,-2.525586257,-2.877125374,-1.400237278,1.467934689,-0.649192538,-0.297873876,0.14575543,0.035983055,0.11499414,4.907321374
4.917984242,1.835139785,-2.219773218,0.741071463,2.285053124,0.385866417,-0.525465071,-1.850632749,0.90471123,-2.787002343,5
-1.884728395,2.199484104,0.982729072,0.236000237,-0.080527892,-1.011053287,-0.09486562,-2.58747786,-0.552707262,-0.384794857,5
-2.320528373,2.987352038,1.050531604,0.258319334,0.412102224,-0.693092084,0.302906826,-2.675149878,-0.649629223,-0.701268427,5
-2.68527926,4.6469049,1.060746584,0.069461947,2.775010999,0.293766784,-0.394756114,0.635657118,0.817298005,1.175689826,5.1
-0.54611013,2.074091209,2.865838394,0.651223186,-0.932337639,-3.151887725,0.519837207,-3.172562623,-0.82600803,1.750646889,8
-2.54172864,-2.461588738,-2.787533373,-1.644934579,1.758588972,-0.758364872,-0.009516603,0.503125885,-0.29236264,0.036305446,8.277914859
2.225236232,3.514833687,-3.259276055,9.833044827,-6.042623206,-15.70406106,11.02026033,4.538411233,6.038160775,-1.700047024,10
-2.083214063,3.023460133,1.248009078,0.295570393,0.818074923,-0.609758508,-0.590700177,-1.439457562,0.314219193,-0.882572764,10
-2.934206255,4.628230766,1.320533314,0.136868382,2.810461097,0.195298685,0.265180022,0.213456618,-0.297759296,0.979604148,10.2
-2.78044079,-2.714144091,-3.267910531,-1.543236489,2.073879717,-0.520079175,-0.04408754,0.45356494,0.016107757,0.01904867,10.65958245
-3.024433884,-1.056002617,-0.863734914,-0.73647857,-1.531696461,5.216899942,3.33561218,-0.197745163,2.535184323,0.47330514,12.5
-2.67510987,-2.718822113,-3.324606585,-2.212822691,1.896772729,-0.698979346,0.187873531,1.404397587,-0.26014723,0.624562902,12.71038876
-2.374147538,-0.979524086,-1.079958302,-0.59373406,-0.071495316,1.335488314,2.47495601,-1.77439481,1.253139301,1.895455073,12.85
-2.594415583,-2.449698313,-2.891530117,-1.498549876,1.779658946,-0.705967662,-0.087271616,0.264464886,-0.152507392,0.071559045,14.98888368
12.49779114,2.154660067,-5.590253821,1.180636904,5.514067045,1.663644639,0.333815441,-0.776844546,2.344041758,-1.391759012,15
-0.482148084,3.090838045,-0.111272372,0.237465677,0.809456513,0.331077775,-2.302185401,-0.626833635,2.042424281,-2.604278093,15
-2.35699184,1.117164168,-3.224121057,5.879189337,-2.664105965,1.291504521,-0.080807737,1.748117127,-1.602252033,0.32884868,15
-0.798526223,0.812360742,-1.56118142,0.864706424,1.15983605,0.288357957,-2.098829768,-1.345210105,2.179870893,-0.655014315,17
-2.06549722,0.590114307,-0.120941027,-1.591583475,-0.697589279,1.799107612,2.070146056,0.050586391,0.33536558,1.148976632,17.8
-0.132205634,0.804763309,-1.255770696,0.388280368,0.688244639,0.864092103,-3.010847976,0.384320243,3.7903083,-1.860530519,18
-2.756854711,-2.559459575,-3.032644787,-1.690181227,2.119412104,-0.673152292,0.123283834,0.616610404,-0.275916423,-0.00892725,21.25166183
-2.619589934,-2.480453522,-2.901765964,-1.584139072,1.859379376,-0.713084679,-0.015133829,0.414460729,-0.220727963,0.042639927,25.45335354
-2.863590263,1.812042476,-3.236939844,5.473868911,-0.356347369,1.75900427,-1.499143084,2.086035138,0.957916665,-0.126412598,26.25
-2.86772822,0.819800911,-4.014789034,5.949709245,-1.656062536,1.355211027,-0.58938959,0.051769411,-0.462056686,0.038513553,28.5
-2.685677199,3.266127199,0.713286868,0.619621741,1.699792626,-0.440689571,-0.320573703,-1.926658815,0.514764276,-0.545137207,30
-3.047802235,0.370814878,-4.029552092,5.744779083,-1.541523995,1.848454712,-0.211825759,0.841986215,-0.667943917,0.178387647,31.5
4.224729183,1.368032471,-3.490910493,1.000917396,2.352516694,-0.203185209,-0.510318779,-3.278836333,1.128222003,0.207985107,33
-2.973573528,0.542582045,-4.446706234,5.710973714,-1.37346528,1.049229156,-0.481220865,-0.41828366,-0.428404981,1.832183705,33
-2.809145377,1.002269856,-4.049071372,6.109160931,-1.722998881,1.184033943,-0.712925812,-0.216884564,-0.416115717,-0.014639661,33.25
-2.959226098,0.67125289,-4.10577928,6.047970834,-1.65875338,1.591622804,-0.39926965,0.443892301,-0.609931735,0.099633291,36
-2.493704476,1.017843186,-3.423110232,5.912169854,-2.436569686,1.355146732,-0.152378969,1.450528711,-1.37888537,0.278172011,36
-2.918127807,-2.797846627,-3.413159109,-1.638235799,2.33783127,-0.469190001,0.091468484,0.641515948,-0.01909998,-0.033495441,39.24958964
-2.970930687,0.523244991,-4.214960523,6.115653687,-1.822843656,1.568026913,-0.260263383,0.229983396,-0.805833555,0.127841478,40.5
-3.299320878,0.987773166,-4.116295749,5.905138059,-1.170422206,1.794073227,-0.18849763,0.644664403,-1.023771559,0.253691103,42.75
-3.273956391,1.024108713,-4.117219625,5.884179335,-1.162162569,1.522297454,-0.322774393,0.160336447,-0.514361341,-0.116420005,45
-3.398386615,1.181425,-4.137694789,5.876210729,-0.990323444,1.5072564,-0.279879409,0.085952213,-0.503626423,-0.206372252,45
-3.659872645,1.322742717,-4.139318409,5.781161211,-0.663838671,2.014412603,0.040231466,0.869001658,-1.468161459,0.415159026,47.5
-2.383196773,2.470303191,0.735270024,0.480280014,0.658706441,-0.768183246,0.178441996,-2.83624961,-0.428522767,-0.58879646,50
-2.590535601,3.419500545,1.037670692,0.506974299,1.55073717,-0.347925804,-0.301124787,-1.658536539,0.4225794,-1.067927117,50
-2.936840286,-2.626087423,-3.265190025,-1.654515954,2.400023371,-0.585100264,0.187690673,0.58730207,-0.197220227,-0.026113841,53.15384367
-3.18905892,-2.708764559,-3.605017725,-1.557890631,2.774088128,-0.452390344,0.246289901,0.479234886,-0.053959709,-0.035813228,54.35526443
-3.011652092,-2.644380232,-3.374936399,-1.596085275,2.497161635,-0.541414821,0.182338318,0.502478778,-0.128180859,-0.019803786,56.81878226
-3.066925461,-2.885991184,-3.569534595,-1.730018212,2.614006289,-0.410957247,0.229192939,0.828062287,-0.052895059,-0.085945987,57.11201147
-3.069797757,2.667194461,-0.074723049,0.87416761,1.643702434,-0.688271067,0.455370765,-3.571709361,-0.182178101,0.305936915,60
-3.075716571,2.567632478,-0.112161599,0.912337177,1.684869632,-0.693526043,0.430687479,-3.580386111,-0.141818126,0.271201692,60
-2.595624292,3.318012283,1.000075431,0.545229247,1.590293445,-0.354036398,-0.324989076,-1.668909957,0.461399786,-1.100231614,60
-3.65779652,0.031287057,-5.287181077,7.100042008,-0.644582665,1.944542515,-0.368923079,0.212014588,-0.101118359,0.1299932,60
-1.176327388,-1.72103958,3.294882415,1.822186696,2.926443957,-0.025959008,0.547414661,-0.897237314,0.208481486,-1.245483067,85
