PC1,PC2,PC3,PC4,NP_CCC
-1.318177061,3.902828663,-1.164918279,-1.130897285,1
-1.650454774,4.287199481,-1.502744216,-1.298580805,1
-1.036512783,3.321790577,-0.836143632,-0.742415287,0
-1.40940194,3.743617662,-1.204540841,-0.952104213,0
-1.795859107,4.187409184,-1.592273431,-1.168564116,1
-1.030798335,3.340541623,-0.821693396,-0.806495346,0
-1.334852772,3.676346258,-1.116678852,-0.973582334,1
-1.648191929,4.035305141,-1.428186917,-1.148100057,1
-1.028374266,3.351450432,-0.802172893,-0.870300624,0
-1.336429029,3.702170982,-1.110085158,-1.038212185,1
-1.576474616,3.970569345,-1.343808316,-1.168618643,1
-1.03080244,3.363839919,-0.781741704,-0.933242211,0
-1.261746171,3.635004677,-1.022203024,-1.05970461,1
-1.424813737,3.81742849,-1.180635034,-1.145446938,1
-1.03024337,3.387417535,-0.772988131,-0.997082977,0
-1.271610627,3.653931743,-1.008776611,-1.123258014,0
-0.211827553,2.669526103,-0.106779409,-0.816800207,0
-0.563409783,3.078814863,-0.476361449,-1.03590471,0
-1.003288218,3.600133835,-0.948259609,-1.310006491,0
-1.315216022,3.967786224,-1.275911671,-1.504246546,1
-0.065106605,2.483728165,-0.005322122,-0.787561459,0
-0.423821977,2.895608833,-0.378292482,-1.004715743,0
-0.954314389,3.513273754,-0.93416585,-1.325335336,0
-1.270994422,3.890158428,-1.271855936,-1.521525524,0
-0.376686966,2.814570969,-0.300680892,-0.769086881,0
-0.720379264,3.217536856,-0.660962518,-0.990594651,0
-1.006493725,3.559690125,-0.966562819,-1.172317588,0
-1.301103226,3.914692428,-1.282748355,-1.365460018,0
-0.120302805,2.590034101,-0.103544099,-0.72136563,0
-0.476981089,2.995237923,-0.471805554,-0.940246167,0
-1.079659302,3.69816856,-1.107300497,-1.311693801,0
-1.318957737,3.97294346,-1.353624148,-1.461443183,1
-2.323168592,-2.452939098,-0.662719848,0.58174876,1
-1.816735359,-2.772926943,-0.266325538,0.449490254,1
-2.156911758,-2.105680349,-0.675473949,0.669577043,1
-2.40062258,-1.751862949,-0.943571583,0.711137252,1
-1.819045428,-2.163714242,-0.285308373,0.540997072,1
-1.922285171,-2.084849171,-0.418527575,0.603687187,1
-2.347569417,-1.914487686,-0.743689167,0.691134588,1
-2.10336033,-2.424279433,-0.418066197,0.517455224,1
-1.854234998,-2.807000197,-0.137540798,0.47036768,0
-2.418086076,-2.347000579,-0.796326329,0.639004879,1
-2.504312542,-2.65752521,-0.761105558,0.564024334,1
-1.523995406,-2.048796756,0.015688605,0.497736664,0
-2.722984353,-2.484193645,-1.103001999,0.688460563,1
-0.840242105,1.139785215,0.2456051,-0.639428791,0
-0.383188418,1.332325078,0.095132245,-0.370728293,0
-1.035072408,3.39761864,-0.549155923,-0.929394316,0
-0.732542591,0.482213296,-0.077783074,-0.837658288,0
-1.219582096,3.822447502,-0.610791322,-2.055613665,0
-1.79218261,3.438537831,-1.242340564,-1.097061982,1
-0.49156373,2.740784218,0.436558079,-1.705777988,0
-0.692977346,1.656495192,-0.362222855,-1.00125984,0
-0.676927725,3.463505596,0.252785793,-1.682654493,0
-0.543031733,1.307911929,0.063015331,-0.306738758,0
-1.879287986,0.947548738,-1.042662026,-0.406806252,1
-1.025191278,3.171931844,-0.446864493,-0.72154497,0
-1.075307153,0.601358078,-0.101229047,-1.614346671,0
-1.082799557,0.810968092,-0.114868506,-0.273734188,1
-1.567809919,1.819420628,-0.562977141,-0.805208777,1
-1.429476857,2.329265923,-0.534770074,-0.87338649,1
-1.038371609,2.967182087,-0.153418167,-2.043249792,0
-1.379366925,2.250314908,-0.900609801,0.08791673,1
-1.815731058,4.680319188,-0.86772283,-2.226802161,0
-1.15081992,2.290836837,-0.25685371,-0.023518667,1
-2.916724534,2.845973933,-2.233826927,-1.076307007,1
-1.534136043,2.624609531,-0.928817286,-0.470158408,0
-1.478102178,2.174505957,-0.977749254,-0.712359615,1
-1.448298769,2.525983037,-0.825778541,-1.043445503,1
-1.232351861,2.283598648,-0.503107556,-0.940318417,0
-0.758959432,3.964073979,-5.50578499,9.529140253,0
-0.930675331,3.871485964,-5.576760633,9.451437047,1
-1.952942731,3.141663329,-5.86565861,8.80336544,1
-2.091849269,3.023169713,-5.930660149,8.77513239,1
-2.116663403,4.732255811,-6.780470197,10.03221422,1
-0.883478642,1.617289443,-4.451025632,7.749709248,0
-1.580724828,3.460886172,-5.814654422,9.124776229,1
-1.569634799,3.576517972,-5.861770073,9.292341946,1
-1.670404294,2.5510884,-5.407147266,7.734813941,1
-1.563836978,3.094105986,-5.826562404,9.325405853,1
-1.574681244,3.232592574,-5.709575695,9.014148929,1
-1.600116875,3.667340933,-5.586585103,8.549980656,1
-1.80877957,3.351743567,-5.859472219,9.032048942,1
-2.047521009,3.246811986,-5.927948637,8.9769194,1
-1.458063502,3.390750383,-5.905912477,9.787674227,1
-1.660870776,3.502557168,-5.724157152,8.618819372,1
-1.735138272,-2.642027576,-0.223103146,0.4648538,0
-1.796038741,-2.204163593,-0.222981733,0.587050085,0
-2.386463854,-2.389438206,-0.788717912,0.585390889,1
-2.019685107,-3.308859417,-0.276764773,0.358637462,0
-1.864619913,-2.258217942,-0.243769024,0.511766945,1
-2.285785323,-2.578669471,-0.543625397,0.520571194,1
-2.820106774,-1.661040603,-1.362348691,0.833338699,1
-2.168060346,-2.396392636,-0.524102147,0.551276571,1
-2.211524289,-1.700630302,-0.792841824,0.699515308,1
-2.195865512,-2.13784656,-0.726704477,0.676409019,1
-2.020385838,-2.448716848,-0.306768212,0.495831187,1
-2.041655474,-1.769859156,-0.594308387,0.699190396,1
-1.963830643,-2.601955433,-0.519547995,0.558027025,0
-2.552639805,-1.524227064,-1.061929576,0.776739123,1
-2.914186389,-1.659091232,-1.318848264,0.838573784,1
-1.523561126,-2.599385294,-0.020363449,0.417421348,0
-0.923054006,2.826880278,-5.445298297,9.684783383,1
-1.073601467,2.96707571,-5.527894321,9.553139882,1
-0.968681286,2.978125738,-4.583781965,8.004356909,0
-0.789508593,2.813754175,-4.167752862,7.572319882,0
-1.101198673,-1.866149094,0.680053303,0.418523243,0
-0.99104145,-1.664157668,0.765469254,0.427337625,0
-0.869289039,-1.910346197,0.871499725,0.36493284,0
-0.757188249,-2.141382849,0.968902438,0.306134559,0
-1.113086306,-1.835818979,0.632152843,0.422626712,0
-0.951132904,-2.155819078,0.774098113,0.340375564,0
-0.876443444,-2.305971071,0.839415489,0.301623008,0
-0.673880803,-2.721779083,1.016261051,0.193757153,0
-0.983926203,-1.679190476,0.735235222,0.420850225,0
-0.753578017,-2.561892018,0.981657475,0.238702634,0
-1.008328437,-1.427828241,0.745372269,0.466747786,0
-1.039686387,-1.77417728,0.728235799,0.420233436,0
-1.061440978,-1.731597633,0.709300373,0.431165074,0
-1.398978059,3.382972069,-1.348278607,-0.808663668,1
-1.470338733,3.717698809,-1.471743165,-1.030164472,0
-1.048196669,4.932215114,-1.240978207,-1.676455,0
-1.054128413,3.025147202,-0.931057779,-0.902243672,0
-0.985385483,4.69948037,-1.137900794,-1.506829572,0
-1.005779578,5.408666124,-1.139524672,-1.851540752,0
-0.93697211,5.36091132,-1.116184079,-1.7360803,0
-1.124557872,3.342062601,-1.062302674,-1.067747707,0
-0.996348689,2.945042252,-0.887289512,-0.611826918,0
-1.024961873,5.032599765,-1.236678481,-1.747615809,0
-0.926293028,4.865239616,-1.147251804,-1.614037673,0
-1.059516652,3.245055989,-1.035032701,-0.784584159,0
-0.946161459,3.459367772,-0.580775254,-1.023750519,0
-0.260511401,1.641391667,0.181994068,-1.429566803,0
-1.03007142,2.566852025,-0.688428966,-1.583634346,0
-0.312013087,0.70653152,0.104510669,-1.99358182,0
-1.050504681,2.31598715,-0.277299725,-1.285813941,0
-0.309215275,0.633138925,0.479526636,-1.66996449,0
-1.204403293,1.530201963,-0.494721208,-1.814633808,0
-0.40272602,-0.190128391,0.317515549,-2.203404941,0
-0.843662985,0.595283767,0.461479801,-1.696527672,0
-0.272475453,-0.868573457,1.002357074,-2.019348734,0
-1.107104355,-0.060572905,0.092577609,-2.184055589,0
-0.447802383,-1.557895242,0.715126755,-2.512555276,0
-1.803982377,4.327085007,-1.632504479,-0.76138813,0
-1.023368188,2.309122797,-0.728855481,-1.2017286,0
-1.789212653,3.321863427,-1.610353012,-1.360604272,0
-0.981578985,1.262337506,-0.681418888,-1.803609603,0
-2.119419605,3.323415858,-1.551044797,-0.969118645,1
-1.168988316,1.409549301,-0.548621737,-1.407543033,0
-2.152942152,2.418214929,-1.617082255,-1.542267263,1
-1.147686825,0.467417775,-0.56466985,-1.98343519,0
-2.016466427,2.009175184,-1.030118822,-1.284860545,1
-1.121331267,0.281312648,-0.13799725,-1.681755325,0
-2.137437685,1.22624137,-1.225442951,-1.821826933,1
-1.16007226,-0.534378162,-0.257831932,-2.222070605,0
-1.642357843,0.017353847,-0.074849373,-1.765724935,0
-1.028069204,-1.438902685,0.496429239,-2.080680871,0
-1.890155647,-0.618478922,-0.441690174,-2.255714927,1
-1.166444821,-2.104622967,0.23178511,-2.575364569,0
-2.55775081,5.188935306,-2.591661309,-0.520199784,1
-1.734509667,2.96997596,-1.59237502,-0.985389951,0
-2.452402897,4.066933135,-2.446133873,-1.157034476,1
-1.608062199,1.80927221,-1.427132394,-1.623517937,0
-3.198272643,3.132147832,-2.433999753,-0.936163556,1
-2.032390793,1.143804701,-1.236871572,-1.397950659,1
-3.18519566,2.219747685,-2.46247206,-1.521079313,1
-1.943309796,0.200652893,-1.196569307,-1.98388348,1
-2.349818396,-0.624985243,-0.524103032,-1.859101738,0
-1.74042162,-2.048496549,0.032705595,-2.155915064,0
-2.584520114,-1.232307801,-0.892866194,-2.349291429,1
-1.839137655,-2.681751284,-0.209337611,-2.654182496,0
-1.86050059,-0.409082264,-1.068693322,0.734265443,1
-0.968135006,-0.067812667,-0.360751213,0.655893569,0
-2.718206638,-0.944317795,-0.785125983,0.8968674,1
-2.755762244,-1.396912884,-0.941676729,0.507796329,1
-2.78397351,-1.646478991,-0.986090903,0.26461873,1
-2.79787181,-1.906201576,-1.082710847,0.039927718,1
-2.246604782,-1.772755508,-0.385821868,0.690637439,0
-2.260788106,-2.256820672,-0.478338373,0.267196614,1
-2.258647778,-2.491757587,-0.550178422,0.061809007,1
-2.272112185,-2.772562311,-0.585327293,-0.200498251,1
-2.177536111,-1.94044887,-0.273518675,0.614995457,0
-2.174504396,-2.40345521,-0.402695597,0.228325645,1
-2.17132523,-2.638762535,-0.472317902,0.023894767,1
-2.178964638,-2.922110816,-0.508067525,-0.237575453,1
-2.084739144,-2.107093888,-0.193991383,0.570720307,0
-2.073432716,-2.571167302,-0.320998228,0.185306127,0
-2.06904796,-2.811174107,-0.387169773,-0.01352179,1
-2.072403619,-3.086937814,-0.416776476,-0.280685257,0
-1.714097898,-2.776439667,0.107456665,0.40505957,0
-1.701045786,-3.26041341,0.039426205,-0.016345946,0
-1.68636768,-3.4972042,-0.01901658,-0.219157667,0
-1.679779222,-3.761174163,-0.076772606,-0.442271439,0
-1.78746271,0.271172403,-0.540681012,-0.901428665,1
-1.146459986,-2.448680678,0.114734756,-0.654120701,0
-2.015204716,-1.799165033,-1.01126973,0.138919398,1
-0.161118457,-0.546337651,-1.251967613,-1.9784619,0
0.139657116,-1.990963362,-0.562850253,-1.491679663,0
-0.155087854,-0.902876007,-1.12826819,-2.596633588,0
-0.690560452,-2.613551671,0.439559919,-0.575168989,0
-1.066232786,-2.444091031,0.389043723,-0.578508068,0
-1.726102786,-1.851095294,-0.653537895,0.172472797,0
-1.747153763,-1.955533059,-0.614115323,0.247134483,0
0.066820423,-0.583396987,-1.182894541,-0.552025797,0
-0.141792044,-2.100014487,-1.098526477,-1.636084524,0
-1.197851896,-3.149523559,-0.10588391,-0.032530972,0
-0.799558008,-1.626181545,0.33310006,-1.482702885,0
-1.345423254,-3.0715499,-0.164846262,-0.178521799,0
-1.120362099,-1.755780523,-0.097439073,-1.299843592,0
-1.042260767,1.033621044,-0.206710515,-0.285897831,0
-0.637371763,-0.25407189,0.078268617,-0.022531949,0
-0.216075279,-0.773788748,0.654394165,-0.549141221,0
-0.856053116,0.45921846,0.075897599,-0.96633414,0
-0.620714646,-0.339277397,0.502691792,-1.295816532,0
-0.838479621,0.235312965,0.154749441,-1.251188748,0
-0.837629223,0.291826208,0.234929725,-1.259490581,0
-0.807176078,0.969671252,0.064310539,-0.8665528,0
-0.717996524,0.27182314,0.176090624,-0.667376621,0
-0.983607126,1.044132057,0.021959195,-1.308981593,0
0.097026566,-1.277021249,1.283324309,-1.249688941,0
-0.47170504,0.751177312,0.535843729,-0.606559515,0
-0.868645503,0.289386646,0.167235259,-1.188999492,0
-0.802619851,0.535593477,-0.135374234,-0.942752534,0
-0.233753342,-0.242421647,0.571820316,-0.301045776,0
0.072818385,-0.60804402,1.192780098,-1.388381857,0
0.068236624,1.068475329,0.948321731,-1.141688739,0
-1.403242646,1.54067015,-0.641024142,-0.887669178,1
-0.610682223,0.291504929,0.314888693,-0.890907038,0
-0.610682223,0.291504929,0.314888693,-0.890907038,0
-0.435189175,0.335842625,0.578400768,-0.855196295,0
-0.746508458,1.328077725,0.1325127,-0.951417987,0
-0.577883843,0.389688175,0.430285968,-0.773132885,0
-0.657238142,0.619848202,0.373084341,-0.983577239,0
-0.30192781,0.91040698,0.701594093,-1.151345407,0
-1.449377353,0.249106751,-0.39804383,-0.796061482,1
-1.585124631,2.079106181,-0.677212957,-0.367422942,1
-1.293762368,-0.359410637,-0.206218102,-1.186116149,0
-1.377712692,0.889292538,-0.700122757,0.349191111,0
-0.188907109,-0.59411902,1.157908519,-1.564012013,0
-0.580523321,0.193694638,0.46049732,-1.329005886,0
-0.281220455,-0.57500021,0.818814641,-1.28668999,0
-1.669927848,1.646538037,-0.199980732,-0.751751387,0
-1.184241059,1.536476731,-0.306475591,-1.035224939,0
-0.179557298,-0.209399078,1.160477162,-2.349040235,0
-0.791227245,-0.097445984,0.898100789,-0.619351897,0
-1.875429604,2.895272748,-0.55024164,-1.326758862,1
-1.828797222,3.242187033,-0.196959721,-2.227559539,0
0.140805621,-0.135617416,1.757610356,-1.211242418,0
-1.256962595,-0.267943342,0.236575451,-1.16960506,0
-0.021246927,-0.437350876,1.113119204,-0.929186112,0
-3.129354042,1.576214449,-2.072045708,-0.372150907,1
-1.347950974,0.335041676,0.028114128,-0.611554416,1
-1.123755857,0.671563338,0.104226954,-1.02727868,0
-1.123755857,0.671563338,0.104226954,-1.02727868,0
-2.088919649,-3.066745585,0.049081855,0.093218941,0
-2.16698508,-3.043858075,0.3994196,0.411167336,0
-2.18292345,-3.276241035,-0.202458875,0.257988106,0
-1.670588853,-2.334028621,0.183556579,0.450564839,1
-2.521110423,-3.254514445,0.430563946,0.268481372,0
-2.384506532,-3.020213567,-0.368034913,0.293313582,0
-1.751156302,-1.968021111,-0.197373925,0.274998481,1
-1.817198013,-1.607680562,-0.319518135,0.056180507,1
-2.033985736,-1.590963728,-0.56954945,0.421383028,0
-2.414670112,-2.878947911,-0.588397846,0.084456093,1
-1.940140687,-2.199821398,-0.005122758,0.581689511,0
-1.884524969,-2.226970902,-0.104210589,0.2398137,0
-2.302990674,-3.281319829,-0.061859134,0.400353509,0
-2.161234255,-2.967130141,-0.417154455,0.262084877,0
-2.370842383,-3.869537062,0.372188985,0.077074995,0
-2.105498884,-3.262648689,0.204514571,0.595183026,0
-2.17145014,-3.319371583,0.5021655,0.160320803,0
-2.071817402,-3.2043666,0.360510651,0.131762643,0
-2.299432814,-2.811336978,-0.455968188,-0.045369608,1
-1.963482055,-2.543043285,0.531615049,0.642796749,1
-0.98339209,-3.15615729,1.500561633,-1.57627218,0
-1.083490355,-3.734325466,2.204896684,-1.441202444,0
-1.096112729,-3.87954554,2.613697353,-1.934612067,0
-0.627998463,-2.668305831,1.694833823,-0.929066808,0
-1.467111344,-3.302874582,1.256886117,-1.007232382,1
-0.491539869,-3.1121074,1.736039311,-1.188078321,0
-1.513291278,-3.360057805,1.004744893,-1.08279248,0
-1.621345985,-2.65002923,0.609948452,-0.827615553,0
-1.432705906,-2.719931415,1.041281708,-1.063649243,0
-1.582617148,-2.301163361,0.866177948,-1.079108435,0
-1.119604226,-1.989777678,1.056078461,-0.797602763,1
-0.989858711,-2.922330503,1.874860018,-1.570030858,0
-1.820360345,-2.96421528,1.603397376,-1.388976358,1
-1.316025171,-2.185759381,1.322917708,-0.965293303,0
-0.778497434,-1.991891214,1.448225079,-1.077804205,0
-2.1017774,-1.971692381,0.361193219,-1.103382103,1
-1.066076094,-4.56543606,2.046953139,-1.759044578,0
-0.595708847,-2.894465828,1.385618522,-1.465946269,0
-1.509080652,-2.148929734,1.317855023,-1.28002611,1
-1.253351574,-2.962201994,2.002000685,-1.362729874,0
-1.911254016,-2.990057297,1.472696367,-0.843623213,1
-1.416821152,-3.882389548,2.078704921,-1.482329345,0
-1.727916335,-3.321937986,0.823479229,-1.413803425,1
-1.192630318,-2.424548228,0.900684034,-1.02837034,1
-1.992937631,-2.131541838,0.468549058,-0.773072469,1
-1.230462417,-3.12802675,1.978210954,-1.487410142,0
-1.210712827,-2.704701813,0.813630722,-1.10714421,1
-1.304014482,-2.625631671,0.653957956,-0.549308407,1
